director_id,genre,prob
80870,Mystery,0.00869565
80870,Romance,0.113043
80870,Short,0.773913
80870,Thriller,0.0347826
80870,War,0.0173913
80870,Western,0.113043
80871,Drama,0.666667
80871,Thriller,0.333333
80872,Short,1
80873,Documentary,1
80874,Action,1
80874,Short,1
80875,Comedy,0.5
80875,Drama,1
80876,Comedy,1
80876,Drama,1
80876,Family,1
80877,Action,1
80877,Drama,1
80877,Thriller,1
80878,Music,1
80878,Short,1
80879,Documentary,1
80879,Short,1
80880,Thriller,1
80881,Comedy,1
80881,Short,1
80882,Drama,1
80882,Short,1
80884,Documentary,1
80885,Drama,1
80886,Documentary,1
80889,Crime,0.142857
80889,Drama,1
80889,War,0.142857
80890,Documentary,0.166667
80890,Drama,0.5
80890,Horror,0.333333
80893,Comedy,0.5
80893,Drama,1
80893,Romance,0.5
80894,Comedy,1
80894,Short,1
80895,Animation,1
80896,Comedy,1
80897,Documentary,1
80897,Music,1
80899,Adventure,0.111111
80899,Comedy,0.666667
80899,Drama,0.333333
80899,Family,0.333333
80899,Fantasy,0.111111
80899,Romance,0.222222
80899,Thriller,0.111111
80902,Comedy,0.5
80902,Drama,0.5
80902,Musical,0.25
80902,Romance,0.25
80904,Documentary,1
80905,Drama,1
80906,Adventure,0.333333
80906,Romance,0.666667
80907,Documentary,0.333333
80907,Drama,0.666667
80908,Short,1
80910,Short,1
80912,Comedy,1
80912,Drama,1
80913,Drama,1
80915,Comedy,1
80915,Drama,1
80916,Drama,1
80917,Adventure,0.0151515
80917,Comedy,0.545455
80917,Crime,0.151515
80917,Drama,0.378788
80917,Family,0.0151515
80917,Film-Noir,0.0606061
80917,Musical,0.151515
80917,Mystery,0.0909091
80917,Romance,0.19697
80917,Short,0.030303
80917,Thriller,0.0151515
80917,War,0.0454545
80917,Western,0.0151515
80918,Comedy,1
80918,Musical,0.8
80918,Romance,0.2
80919,Documentary,0.5
80919,Drama,0.5
80919,Short,0.5
80921,Documentary,1
80922,Documentary,1
80925,Short,1
80927,Comedy,0.4
80927,Crime,0.2
80927,Drama,0.8
80927,Thriller,0.2
80928,Action,0.4
80928,Adventure,0.2
80928,Horror,0.4
80928,Mystery,0.6
80928,Sci-Fi,0.8
80928,Thriller,0.6
80929,Animation,1
80929,Short,1
80930,Documentary,1
80930,Short,1
80931,Documentary,1
80931,Short,1
80932,Documentary,1
80932,Short,1
80934,Documentary,1
80936,Action,0.5
80936,Documentary,0.5
80936,Drama,0.5
80936,Horror,1
80936,Short,0.5
80937,Drama,1
80938,Adventure,0.333333
80938,Comedy,0.333333
80938,Drama,0.666667
80939,Comedy,1
80939,Short,1
80940,Animation,1
80940,Short,1
80941,Short,1
80943,Crime,0.1
80943,Drama,0.7
80943,Fantasy,0.1
80943,Romance,0.4
80943,Short,0.3
80943,Thriller,0.4
80944,Comedy,0.666667
80944,Drama,0.666667
80944,Romance,0.333333
80944,Short,0.333333
80945,Drama,1
80947,Comedy,1
80947,Short,1
80948,Thriller,1
80949,Drama,1
80950,Documentary,1
80952,Horror,1
80953,Music,1
80955,Adventure,1
80955,Animation,1
80955,Family,1
80955,Fantasy,1
80956,Short,1
80957,Comedy,0.25
80957,Short,1
80958,Documentary,1
80964,Comedy,1
80965,Comedy,1
80965,Drama,1
80965,Short,1
80966,Drama,1
80968,Adventure,1
80968,Animation,1
80968,Comedy,1
80968,Family,1
80970,Animation,1
80970,Comedy,0.32
80970,Drama,0.04
80970,Family,0.24
80970,Fantasy,0.04
80970,Musical,0.04
80970,Sci-Fi,0.04
80970,Short,1
80972,Documentary,1
80976,Drama,1
80978,Documentary,1
80978,Short,0.5
80979,Adventure,0.2
80979,Crime,0.2
80979,Drama,0.8
80980,Short,1
80981,Short,1
80983,Drama,1
80984,Documentary,1
80985,Drama,0.5
80985,War,0.5
80986,Short,1
80988,Comedy,0.5
80988,Drama,0.5
80988,Romance,1
80989,Drama,1
80989,Family,0.5
80990,Documentary,1
80991,Drama,0.5
80991,Short,1
80992,Short,1
80993,Drama,1
80995,Documentary,1
80995,Short,1
80996,Short,1
80998,Documentary,1
80999,Drama,1
81002,Comedy,0.5
81002,Short,0.5
81003,Short,1
81004,Comedy,0.0588235
81004,Crime,0.117647
81004,Drama,1
81004,Romance,0.235294
81004,Thriller,0.0588235
81005,Comedy,0.333333
81005,Short,0.666667
81006,Drama,1
81008,Comedy,1
81008,Musical,1
81009,Comedy,1
81009,Family,1
81009,Fantasy,1
81009,Musical,1
81010,Documentary,1
81010,Short,0.25
81012,Comedy,0.5
81012,Romance,0.5
81012,Short,0.5
81014,Documentary,1
81016,Comedy,0.666667
81016,Crime,0.111111
81016,Documentary,0.111111
81016,Drama,0.111111
81016,Musical,0.222222
81017,Drama,0.666667
81017,Romance,0.666667
81017,Short,1
81018,Short,1
81019,Adventure,1
81019,Family,1
81019,Fantasy,1
81020,Drama,1
81021,Animation,1
81021,Short,1
81023,Animation,1
81023,Family,0.333333
81023,Short,1
81024,Short,1
81025,Action,0.25
81025,Drama,0.75
81025,Fantasy,0.25
81025,Mystery,0.25
81025,Romance,0.25
81025,Short,0.25
81027,Action,1
81027,Adventure,1
81027,Sci-Fi,1
81027,Short,1
81028,Mystery,1
81028,Thriller,1
81029,Comedy,0.555556
81029,Crime,0.111111
81029,Drama,0.333333
81029,Romance,0.444444
81030,Comedy,0.2
81030,Crime,0.2
81030,Drama,0.8
81030,War,0.2
81033,Drama,1
81033,Short,1
81034,Adventure,0.2
81034,Comedy,0.6
81034,Crime,0.2
81034,Documentary,0.2
81034,Drama,0.6
81034,Fantasy,0.2
81034,Romance,0.2
81034,Short,0.2
81036,Comedy,0.5
81036,Drama,1
81037,Adventure,1
81037,Animation,0.5
81037,Comedy,0.5
81037,Fantasy,1
81037,Sci-Fi,1
81038,Adventure,0.5
81038,Drama,1
81038,Thriller,0.5
81039,Documentary,1
81040,Crime,0.333333
81040,Drama,1
81040,Romance,0.333333
81042,Animation,0.5
81042,Family,0.625
81042,Short,1
81045,Documentary,1
81048,Short,1
81049,Comedy,1
81049,Drama,1
81049,Fantasy,1
81050,Documentary,1
81050,Short,1
81053,Animation,1
81053,Short,1
81055,Animation,1
81055,Short,1
81056,Action,1
81057,Short,1
81058,Documentary,1
81059,Animation,1
81059,Family,1
81059,Short,1
81061,Action,0.263158
81061,Animation,0.0526316
81061,Crime,0.105263
81061,Drama,0.736842
81061,Mystery,0.0526316
81061,Romance,0.105263
81061,Short,0.0526316
81062,Drama,1
81062,Short,1
81063,Animation,1
81063,Fantasy,0.5
81063,Horror,0.5
81063,Sci-Fi,0.5
81063,Short,0.5
81065,Action,0.5
81065,Drama,0.75
81065,Horror,0.25
81066,Action,0.4
81066,Adventure,0.2
81066,Comedy,0.4
81066,Drama,0.4
81067,Short,1
81068,Documentary,0.4
81068,Drama,0.6
81068,Romance,0.2
81069,Documentary,1
81069,War,1
81070,Adventure,0.0555556
81070,Comedy,0.111111
81070,Documentary,0.0555556
81070,Drama,0.555556
81070,Musical,0.0555556
81070,Mystery,0.0555556
81070,Romance,0.0555556
81070,Short,0.0555556
81070,War,0.222222
81071,Animation,1
81071,Sci-Fi,1
81074,Crime,1
81076,Comedy,1
81076,Short,1
81078,Comedy,0.5
81078,Documentary,0.5
81078,Short,0.5
81080,Action,0.5
81080,Adventure,1
81080,Animation,1
81080,Comedy,1
81080,Family,1
81080,Fantasy,0.5
81081,Comedy,0.666667
81081,Drama,1
81081,Family,0.333333
81081,Musical,0.666667
81081,Romance,0.333333
81081,Short,0.333333
81082,Drama,1
81083,Crime,0.5
81083,Thriller,0.5
81084,Action,0.5
81084,Comedy,0.5
81087,Animation,0.4
81087,Comedy,0.2
81087,Drama,0.2
81087,Romance,0.2
81087,Short,0.4
81090,Crime,0.2
81090,Drama,0.4
81090,Horror,0.2
81090,Romance,0.2
81091,Short,1
81092,Action,0.5
81092,Drama,0.5
81092,Short,0.5
81093,Animation,1
81093,Mystery,1
81094,Horror,1
81095,Animation,1
81095,Short,1
81096,Drama,1
81098,Animation,1
81098,Family,1
81099,Drama,1
81099,Short,1
81101,Action,0.25
81101,Comedy,0.5
81101,Horror,0.25
81102,Animation,1
81102,Short,1
81103,Comedy,0.6
81103,Drama,1
81103,Musical,0.2
81104,Drama,1
81105,Documentary,1
81105,Short,1
81107,Drama,1
81107,Short,1
81108,Animation,1
81108,Short,1
81109,Short,1
81110,Short,1
81111,Comedy,1
81111,Romance,1
81113,Drama,1
81116,Drama,1
81117,Short,1
81118,Animation,1
81118,Short,1
81120,Documentary,1
81121,Short,1
81122,Documentary,1
81124,Short,1
81125,Animation,0.5
81125,Comedy,0.5
81125,Short,1
81128,Documentary,1
81130,Documentary,1
81132,Animation,1
81133,Action,1
81133,Comedy,0.5
81133,Crime,0.5
81133,Drama,0.5
81133,Thriller,0.5
81134,Documentary,0.5
81134,Short,1
81135,Documentary,1
81135,War,1
81136,Short,1
81138,Drama,0.5
81138,Short,1
81140,Comedy,1
81140,Drama,1
81142,Drama,1
81143,Short,1
81144,Short,1
81145,Comedy,0.666667
81145,Documentary,0.333333
81145,Drama,0.333333
81145,Family,0.333333
81145,Romance,0.333333
81145,Short,0.333333
81145,War,0.333333
81147,Documentary,1
81147,Short,1
81147,War,0.333333
81148,Crime,0.5
81148,Drama,0.5
81148,Western,0.5
81149,Comedy,1
81149,Drama,1
81150,Comedy,1
81151,Comedy,1
81152,Documentary,0.166667
81152,Drama,0.833333
81152,Romance,0.166667
81153,Comedy,0.5
81153,Drama,0.5
81153,Romance,0.5
81154,Drama,1
81155,Short,1
81156,Short,1
81158,Documentary,0.923077
81158,Drama,0.0769231
81158,Short,0.0769231
81160,Documentary,1
81160,War,1
81161,Comedy,1
81161,Short,1
81163,Documentary,1
81164,Action,0.0666667
81164,Adventure,0.133333
81164,Animation,0.0222222
81164,Comedy,0.133333
81164,Crime,0.155556
81164,Documentary,0.0222222
81164,Drama,0.511111
81164,Fantasy,0.0222222
81164,Film-Noir,0.0888889
81164,Horror,0.111111
81164,Music,0.0222222
81164,Musical,0.0888889
81164,Mystery,0.0666667
81164,Romance,0.0888889
81164,Sci-Fi,0.0888889
81164,Short,0.0222222
81164,Thriller,0.0444444
81164,War,0.0444444
81164,Western,0.0666667
81165,Drama,1
81166,Documentary,1
81167,Comedy,0.5
81167,Fantasy,0.5
81167,Horror,0.5
81167,Mystery,0.5
81167,Short,1
81168,Comedy,0.5
81168,Drama,1
81168,Romance,0.5
81168,Short,1
81169,Drama,1
81170,Short,1
81171,Horror,1
81172,Documentary,1
81172,Musical,0.5
81172,Short,1
81174,Documentary,0.6
81174,Short,1
81175,Adventure,1
81176,Short,1
81178,Drama,1
81178,Family,1
81178,Romance,1
81180,Documentary,1
81181,Drama,1
81182,Drama,1
81182,Short,1
81183,Action,0.166667
81183,Adventure,0.166667
81183,Comedy,0.333333
81183,Drama,0.666667
81183,War,0.166667
81184,Documentary,0.5
81184,Short,1
81185,Short,1
81186,Crime,1
81186,Documentary,1
81186,Drama,1
81186,Short,1
81187,Action,1
81188,Drama,1
81188,Romance,1
81190,Comedy,1
81191,Animation,1
81191,Comedy,0.5
81191,Drama,1
81191,Fantasy,0.5
81191,Sci-Fi,0.5
81191,Thriller,0.5
81192,Musical,1
81196,Crime,0.5
81196,Drama,0.5
81196,Romance,0.5
81205,Drama,1
81205,Musical,0.5
81206,Adventure,0.0625
81206,Comedy,0.25
81206,Crime,0.4375
81206,Drama,0.3125
81206,Music,0.0625
81206,Thriller,0.0625
81206,War,0.0625
81207,Drama,1
81207,Short,1
81208,Documentary,1
81209,Short,1
81210,Crime,1
81210,Drama,1
81210,Mystery,1
81210,Thriller,1
81212,Short,1
81213,Drama,1
81214,Action,0.2
81214,Adventure,0.4
81214,Animation,0.2
81214,Comedy,0.7
81214,Drama,0.2
81214,Family,0.3
81214,Fantasy,0.2
81214,Horror,0.1
81214,Romance,0.1
81214,Sci-Fi,0.2
81214,Short,0.2
81214,Thriller,0.2
81214,Western,0.1
81215,Comedy,1
81215,Drama,1
81216,Documentary,1
81218,Animation,0.5
81218,Documentary,0.5
81218,Drama,0.5
81218,Fantasy,0.5
81218,Short,0.5
81219,Mystery,1
81219,Thriller,1
81220,Documentary,1
81221,Animation,1
81221,Short,1
81222,Comedy,1
81223,Drama,0.666667
81223,Romance,0.833333
81223,Thriller,0.166667
81224,Comedy,1
81224,Horror,1
81224,Short,1
81225,Documentary,1
81225,Short,1
81226,Comedy,0.25
81226,Drama,0.25
81226,Romance,0.25
81226,Short,0.75
81227,Drama,1
81227,Sci-Fi,1
81227,Short,1
81228,Family,1
81228,Short,1
81230,Documentary,1
81232,Adventure,0.142857
81232,Comedy,0.142857
81232,Documentary,0.142857
81232,Drama,0.714286
81232,Short,0.142857
81232,War,0.142857
81233,Adventure,0.130435
81233,Comedy,0.391304
81233,Crime,0.0434783
81233,Drama,0.434783
81233,Musical,0.0434783
81233,Thriller,0.0869565
81233,War,0.0434783
81234,Drama,1
81238,Drama,1
81239,Adventure,0.333333
81239,Animation,1
81239,Comedy,1
81239,Family,1
81239,Fantasy,0.666667
81243,Adventure,0.0833333
81243,Drama,0.916667
81243,Family,0.0833333
81243,Horror,0.0833333
81243,Mystery,0.0833333
81243,Romance,0.25
81243,Short,0.0833333
81243,War,0.0833333
81244,Drama,1
81246,Short,1
81247,Action,0.5
81247,Animation,1
81247,Comedy,0.5
81247,Family,0.5
81247,Short,1
81248,Comedy,1
81249,Adventure,0.111111
81249,Comedy,0.111111
81249,Drama,0.333333
81249,Family,0.444444
81249,Fantasy,0.111111
81249,Short,0.111111
81251,Comedy,1
81251,Family,0.333333
81252,Animation,1
81252,Family,0.5
81252,Short,0.5
81253,Comedy,0.4
81253,Crime,0.2
81253,Drama,0.4
81253,Short,0.2
81253,Thriller,0.2
81254,Drama,0.5
81254,Thriller,0.5
81256,Short,1
81257,Family,1
81257,Music,1
81257,Western,1
81259,Documentary,0.5
81259,Drama,0.5
81259,Short,1
81261,Short,1
81264,Comedy,1
81265,Comedy,1
81266,Short,1
81267,Action,1
81267,Drama,1
81268,Documentary,1
81270,Short,1
81271,Drama,1
81271,Short,0.5
81273,Family,1
81274,Drama,1
81275,Animation,1
81275,Fantasy,0.333333
81275,Sci-Fi,0.333333
81276,Adventure,0.2
81276,Animation,0.2
81276,Drama,0.6
81276,Family,0.2
81276,Fantasy,0.2
81276,Romance,0.2
81277,Action,0.333333
81277,Adventure,0.333333
81277,Comedy,0.333333
81277,Crime,0.166667
81277,Drama,0.333333
81277,Family,0.166667
81277,War,0.166667
81278,Documentary,0.714286
81278,Short,0.714286
81280,Documentary,1
81280,Short,1
81281,Family,1
81282,Drama,1
81283,Comedy,1
81284,Adventure,0.333333
81284,Comedy,0.333333
81284,Drama,0.666667
81284,Fantasy,0.333333
81284,Thriller,0.333333
81284,War,0.333333
81285,Drama,0.5
81285,Romance,0.5
81285,Short,0.5
81286,Action,0.166667
81286,Comedy,0.333333
81286,Crime,0.166667
81286,Drama,0.166667
81286,Horror,0.666667
81286,Mystery,0.166667
81286,Thriller,0.166667
81287,Drama,1
81289,Animation,0.666667
81289,Drama,0.333333
81289,Family,0.333333
81289,Short,0.666667
81290,Animation,1
81290,Short,0.5
81292,Drama,1
81293,Animation,1
81293,Short,1
81295,Comedy,1
81295,Documentary,0.0666667
81295,Family,0.0666667
81296,Action,0.142857
81296,Adventure,0.142857
81296,Comedy,0.285714
81296,Crime,0.285714
81296,Drama,0.428571
81296,Thriller,0.285714
81297,Crime,0.4
81297,Drama,0.4
81297,Musical,0.2
81298,Adventure,1
81299,Animation,0.428571
81299,Short,0.714286
81302,Comedy,1
81303,Documentary,1
81303,Short,1
81305,Comedy,1
81306,Drama,1
81307,Short,1
81311,Crime,0.0833333
81311,Documentary,0.0833333
81311,Drama,0.5
81311,Family,0.0833333
81311,Horror,0.0833333
81311,Short,0.166667
81311,Thriller,0.25
81312,Short,1
81313,Drama,1
81313,War,1
81314,Documentary,1
81315,Comedy,1
81315,Short,1
81316,Action,1
81316,Adventure,1
81316,Drama,1
81317,Adventure,1
81317,Fantasy,1
81318,Action,0.69697
81318,Adventure,0.121212
81318,Comedy,0.121212
81318,Crime,0.393939
81318,Drama,0.606061
81318,Mystery,0.030303
81318,Romance,0.030303
81318,Thriller,0.272727
81318,War,0.030303
81318,Western,0.030303
81319,Documentary,0.5
81319,Short,0.5
81320,Short,1
81321,Comedy,0.333333
81321,Drama,0.666667
81321,Family,0.333333
81321,Fantasy,0.333333
81321,Short,1
81322,Action,0.333333
81322,Adventure,1
81322,Comedy,0.333333
81322,Drama,1
81322,Romance,0.333333
81323,Comedy,0.0833333
81323,Crime,0.0833333
81323,Documentary,0.0833333
81323,Drama,0.916667
81323,Romance,0.0833333
81323,Short,0.0833333
81324,Documentary,1
81325,Drama,1
81325,Mystery,0.5
81325,Short,0.5
81326,Animation,0.25
81326,Comedy,0.75
81326,Drama,0.5
81326,Short,0.75
81326,Thriller,0.25
81327,Documentary,1
81327,Short,1
81328,Short,1
81329,Drama,1
81329,Musical,1
81329,Romance,1
81330,Fantasy,1
81331,Drama,1
81331,Romance,0.142857
81331,War,0.142857
81332,Documentary,1
81332,Short,1
81333,Drama,1
81333,Romance,1
81334,Comedy,1
81335,Action,0.125
81335,Comedy,0.5
81335,Drama,0.625
81335,Romance,0.25
81336,Drama,1
81337,Short,1
81338,Comedy,0.25
81338,Crime,0.25
81338,Drama,0.5
81338,Romance,0.25
81340,Action,0.153846
81340,Adventure,0.105769
81340,Comedy,0.201923
81340,Crime,0.0865385
81340,Documentary,0.00961538
81340,Drama,0.711538
81340,Fantasy,0.0288462
81340,Horror,0.134615
81340,Musical,0.0961538
81340,Mystery,0.0769231
81340,Romance,0.105769
81340,Sci-Fi,0.0673077
81340,Short,0.00961538
81340,Thriller,0.0480769
81340,War,0.0384615
81340,Western,0.173077
81341,Drama,0.666667
81341,Short,0.666667
81342,Drama,1
81343,Comedy,1
81344,Drama,1
81344,Family,0.5
81344,Mystery,0.5
81345,Action,1
81345,Animation,1
81345,Sci-Fi,1
81346,Comedy,1
81346,Musical,1
81346,Romance,1
81347,Short,1
81350,Short,1
81351,Documentary,1
81352,Documentary,1
81352,Music,1
81352,Short,1
81353,Crime,1
81353,Drama,1
81353,Horror,1
81353,Mystery,1
81353,Sci-Fi,1
81353,Short,1
81353,Thriller,1
81354,Comedy,0.75
81354,Documentary,0.25
81354,Drama,0.25
81354,Musical,0.5
81354,Sci-Fi,0.25
81355,Animation,1
81355,Short,1
81356,Animation,1
81357,Action,1
81357,Comedy,1
81357,Crime,1
81357,Fantasy,1
81358,Animation,1
81358,Short,1
81360,Action,1
81361,Documentary,1
81362,Comedy,0.5
81362,Drama,0.5
81362,Mystery,0.5
81362,Short,1
81363,Comedy,1
81364,Adventure,0.2
81364,Comedy,0.4
81364,Crime,0.4
81364,Drama,0.6
81364,Mystery,0.2
81365,Drama,1
81367,Comedy,0.5
81367,Drama,1
81368,Adventure,1
81368,Musical,1
81369,Comedy,0.571429
81369,Crime,0.142857
81369,Drama,0.285714
81369,Musical,0.285714
81370,Drama,1
81370,Short,1
81371,Comedy,1
81372,Drama,0.5
81372,Thriller,0.5
81373,Documentary,0.5
81373,Fantasy,0.5
81374,Adventure,0.125
81374,Comedy,0.625
81374,Drama,0.375
81374,War,0.25
81378,Action,1
81378,Comedy,1
81380,Documentary,1
81380,War,0.333333
81381,Adventure,0.5
81381,Comedy,0.5
81381,Fantasy,0.5
81381,Short,1
81382,Short,1
81383,War,1
81385,Adventure,0.227273
81385,Comedy,0.0909091
81385,Drama,0.590909
81385,Romance,0.681818
81386,Short,1
81386,Thriller,1
81387,Documentary,1
81389,Documentary,1
81390,Documentary,1
81390,Short,1
81394,Short,1
81395,Short,1
81396,Action,0.222222
81396,Adventure,0.111111
81396,Comedy,0.777778
81396,Documentary,0.111111
81396,Drama,0.111111
81397,Documentary,1
81400,Comedy,0.5
81400,Drama,0.5
81401,Animation,1
81401,Short,1
81402,Documentary,1
81403,Documentary,1
81403,Short,1
81404,Action,0.125
81404,Adventure,0.125
81404,Comedy,0.25
81404,Documentary,0.75
81405,Animation,1
81406,Drama,0.5
81406,Family,0.25
81406,Short,0.25
81407,Fantasy,1
81407,Romance,1
81407,Short,1
81408,Action,0.0769231
81408,Adventure,0.307692
81408,Drama,0.538462
81408,Family,0.0769231
81408,Romance,0.0769231
81408,Western,0.153846
81409,Drama,1
81410,Action,0.2
81410,Adventure,0.6
81410,Drama,0.8
81412,Drama,0.933333
81412,Family,0.133333
81412,Musical,0.266667
81412,Romance,0.133333
81412,Thriller,0.0666667
81413,Action,1
81413,Drama,1
81414,Drama,1
81414,Family,0.5
81414,Romance,0.5
81415,Drama,1
81415,Musical,1
81415,Romance,1
81416,Drama,1
81416,Musical,1
81416,Romance,1
81418,Drama,1
81419,Action,0.5
81419,Drama,0.5
81419,Romance,0.5
81420,Adventure,0.04
81420,Comedy,0.56
81420,Documentary,0.04
81420,Drama,0.4
81420,War,0.04
81421,Adventure,0.5
81421,Crime,0.5
81422,Comedy,1
81423,Comedy,0.5
81423,Western,0.5
81427,Action,1
81428,Musical,1
81429,Documentary,0.5
81429,Drama,0.5
81430,Documentary,1
81433,Documentary,1
81434,Comedy,0.5
81434,Horror,0.5
81434,Short,0.5
81434,Thriller,0.5
81435,Adventure,0.0454545
81435,Comedy,0.272727
81435,Crime,0.136364
81435,Drama,0.681818
81435,Fantasy,0.0454545
81435,Horror,0.0909091
81435,Mystery,0.0454545
81435,Romance,0.136364
81435,Sci-Fi,0.0454545
81435,Thriller,0.0909091
81436,Documentary,1
81436,Short,1
81438,Short,1
81439,Adventure,0.333333
81439,Family,0.666667
81439,Romance,0.666667
81439,Short,0.333333
81440,Short,1
81441,Adventure,1
81441,Family,1
81442,Comedy,1
81442,Drama,1
81443,Documentary,0.5
81443,Short,1
81444,Drama,1
81445,Thriller,1
81447,Comedy,0.5
81447,Drama,0.5
81448,Short,1
81449,Comedy,0.2
81449,Documentary,0.2
81449,Drama,0.4
81449,Musical,0.2
81449,Romance,0.2
81449,Short,0.2
81450,War,1
81451,Comedy,1
81452,Documentary,1
81452,Short,1
81456,Drama,1
81456,Short,1
81461,Documentary,1
81462,Adventure,0.25
81462,Documentary,0.5
81462,Drama,0.25
81462,Fantasy,0.25
81462,War,0.25
81464,Animation,1
81464,Short,1
81467,Documentary,0.75
81467,Short,0.25
81468,Romance,1
81469,Short,1
81470,Drama,1
81471,Romance,1
81472,Short,1
81474,Adventure,0.137931
81474,Comedy,0.37931
81474,Crime,0.103448
81474,Drama,0.517241
81474,Fantasy,0.0344828
81474,Musical,0.137931
81474,Romance,0.103448
81474,Thriller,0.0344828
81475,Animation,0.0169492
81475,Comedy,0.0508475
81475,Documentary,0.932203
81475,Romance,0.0169492
81475,Short,0.932203
81476,Adventure,0.0714286
81476,Comedy,0.142857
81476,Crime,0.214286
81476,Drama,0.285714
81476,Family,0.0714286
81476,Horror,0.0714286
81476,Thriller,0.142857
81476,Western,0.0714286
81478,Drama,1
81479,Adventure,0.6
81479,Drama,0.2
81479,Romance,0.2
81479,Western,0.4
81483,Short,1
81483,Thriller,1
81484,Short,1
81485,Documentary,1
81485,Short,1
81486,Documentary,1
81486,Short,1
81487,Adventure,1
81490,Drama,1
81490,Short,1
81491,Documentary,1
81492,Comedy,0.214286
81492,Crime,0.571429
81492,Drama,0.285714
81492,Musical,0.0714286
81493,Comedy,1
81494,Short,1
81495,Drama,1
81495,Short,1
81496,Drama,1
81496,Short,1
81497,Adventure,1
81497,Drama,1
81498,Documentary,0.666667
81498,Short,0.666667
81499,Documentary,1
81500,Short,1
81501,Documentary,1
81504,Documentary,0.785714
81504,Short,1
81505,Short,1
81507,Animation,1
81507,Comedy,1
81507,Short,1
81508,Family,1
81509,Adventure,0.142857
81509,Comedy,0.142857
81509,Drama,0.428571
81509,Fantasy,0.142857
81509,Music,0.285714
81509,Musical,0.285714
81509,Short,0.142857
81509,Western,0.142857
81510,Comedy,1
81514,Comedy,0.25
81514,Short,0.75
81515,Sci-Fi,1
81515,Short,1
81516,Short,1
81517,Comedy,1
81518,Animation,1
81518,Short,1
81519,Adventure,1
81519,Comedy,1
81519,Family,1
81519,Fantasy,1
81520,Animation,1
81520,Short,1
81521,Documentary,1
81521,Short,1
81523,Documentary,0.5
81523,Short,0.5
81524,Drama,0.5
81524,Horror,0.25
81524,Short,0.75
81524,Thriller,0.25
81525,Comedy,0.148936
81525,Crime,0.0212766
81525,Documentary,0.0212766
81525,Drama,0.87234
81525,Romance,0.106383
81525,Short,0.212766
81525,Western,0.0212766
81526,Short,1
81527,Comedy,1
81530,Short,1
81531,Musical,0.5
81531,Short,1
81532,Comedy,1
81532,Short,1
81535,Comedy,1
81535,Short,1
81536,Drama,1
81537,Animation,1
81537,Short,1
81538,Adventure,1
81540,Short,1
81541,Drama,0.666667
81541,Short,0.333333
81542,Crime,1
81543,Documentary,1
81543,Short,1
81544,Comedy,0.666667
81544,Short,1
81545,Short,1
81546,Action,1
81546,Drama,1
81547,Short,1
81548,Comedy,1
81548,Horror,1
81549,Documentary,0.333333
81549,Music,0.666667
81550,Drama,0.333333
81550,Horror,0.333333
81550,Short,1
81552,Comedy,1
81555,Adventure,1
81555,Animation,1
81555,Comedy,1
81555,Family,1
81557,Documentary,1
81560,Short,1
81562,Horror,1
81562,Sci-Fi,1
81562,Short,1
81562,Thriller,1
81563,Short,1
81564,Drama,1
81564,Short,1
81566,Short,1
81568,Action,0.2
81568,Comedy,0.1
81568,Crime,0.2
81568,Drama,0.3
81568,Horror,0.1
81568,Thriller,0.1
81568,Western,0.5
81569,Comedy,1
81570,Documentary,1
81570,Short,1
81571,Short,1
81574,Short,1
81575,Documentary,1
81576,Comedy,0.5
81576,Crime,0.25
81576,Fantasy,0.25
81576,Horror,0.25
81576,Mystery,0.25
81576,Short,0.75
81576,Thriller,0.25
81577,Short,1
81578,Documentary,1
81578,Music,0.333333
81580,Animation,0.5
81580,Documentary,1
81580,Fantasy,0.5
81580,Sci-Fi,0.5
81581,Drama,0.333333
81581,Short,1
81582,Documentary,1
81582,Short,1
81584,Comedy,1
81585,Documentary,1
81586,Short,1
81588,Comedy,1
81588,Musical,1
81590,Horror,1
81590,Short,1
81591,Short,1
81592,Musical,1
81592,Romance,1
81592,Short,1
81594,Documentary,1
81594,Short,1
81596,Documentary,0.666667
81596,Drama,0.333333
81599,Short,1
81603,Documentary,1
81603,Short,1
81603,War,0.142857
81604,Comedy,1
81604,Short,1
81605,Short,1
81606,Drama,1
81606,Short,1
81607,Crime,0.5
81607,Drama,0.5
81607,Mystery,0.5
81607,Short,1
81607,Thriller,0.5
81608,Short,1
81609,Comedy,0.5
81609,Documentary,0.5
81609,Short,0.5
81610,Action,0.333333
81610,Drama,1
81610,Thriller,0.333333
81610,War,0.333333
81611,Documentary,0.666667
81611,Drama,0.333333
81612,Adventure,1
81612,Short,1
81613,Adventure,1
81613,Sci-Fi,1
81614,Action,0.4
81614,Comedy,0.2
81614,Crime,0.2
81614,Drama,0.2
81614,Horror,0.2
81614,Romance,0.2
81614,Sci-Fi,0.2
81614,Thriller,0.4
81615,Short,1
81617,Action,1
81618,Action,0.5
81618,Sci-Fi,0.5
81619,Documentary,1
81620,Adventure,0.333333
81620,Documentary,0.666667
81620,Drama,0.333333
81621,Documentary,1
81622,Comedy,0.333333
81622,Drama,0.333333
81622,Short,0.333333
81623,Crime,0.2
81623,Drama,0.6
81623,Romance,0.4
81623,Thriller,0.2
81626,Documentary,1
81627,Documentary,1
81627,Short,1
81628,Drama,1
81629,Drama,0.6
81629,Short,0.4
81629,Thriller,0.2
81630,Horror,1
81632,Drama,0.333333
81632,Horror,0.333333
81632,Short,0.333333
